#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
3740,7.479999999999398,-222712.36502075905,-186540.1202502771,299.8704897799694
3750,7.499999999999396,-222754.6662902903,-186596.63580781105,299.75265231833856
3760,7.519999999999394,-222688.1760559153,-186567.35921466222,299.4441485776447
3770,7.539999999999392,-222522.02713013405,-186462.93165853375,298.93247401984195
3780,7.559999999999389,-222659.6379699778,-186394.56043867272,300.64007999015115
3790,7.579999999999387,-222681.8157043528,-186351.65679640474,301.17960924561527
3800,7.599999999999385,-222522.2844543528,-186207.48007172352,301.05231913528627
3810,7.619999999999383,-222318.15701294655,-186202.97670895618,299.39742128161004
3820,7.639999999999381,-222246.02224732155,-186099.90644123324,299.6538788010302
3830,7.659999999999378,-222116.49783325905,-186153.16819021234,298.1385684689212
3840,7.679999999999376,-222410.17849732155,-186221.2436703575,300.00885153892295
3850,7.699999999999374,-222398.84939575905,-186194.50490721024,300.1365987328306
3860,7.719999999999372,-222308.52420044655,-186328.55827869428,298.2764844062706
3870,7.73999999999937,-222769.8283996653,-186375.11458782863,301.71477400438556
3880,7.759999999999367,-222331.2492981028,-186233.17392242223,299.25562020560665
3890,7.779999999999365,-222054.7366027903,-186165.3136379324,297.5258768340196
3900,7.799999999999363,-222273.27138600207,-186060.00460970518,300.2105651348039
3910,7.819999999999361,-222472.87587818957,-186194.60920026765,300.74941895655667
3920,7.839999999999359,-222194.80825123645,-186244.51469413994,298.03049838636184
3930,7.859999999999356,-222391.55605397082,-186333.80734776508,298.92130923863897
3940,7.879999999999354,-222615.11464772082,-186349.71638378885,300.6427388865101
3950,7.899999999999352,-222719.00331959582,-186380.23780671624,301.25095861451774
3960,7.91999999999935,-222976.38051686145,-186380.41210122016,303.383189028012
3970,7.939999999999348,-222584.28847584582,-186433.46303714812,299.6929219913609
3980,7.959999999999345,-222865.67413866648,-186432.6916228471,302.03202429060235
3990,7.979999999999343,-222679.91730272898,-186315.91810882598,301.4601476304457
4000,7.999999999999341,-222900.91388476023,-186207.3403661232,304.19234229527746
4010,8.019999999999348,-223076.23908007273,-186219.87604622322,305.5418789902642
4020,8.039999999999354,-222716.14777147898,-186318.68886328686,301.73753104901533
4030,8.059999999999361,-223142.4400078071,-186229.38014171214,306.01189977449513
4040,8.079999999999368,-222948.40460741648,-186240.08904919005,304.31455485521326
4050,8.099999999999374,-222693.51202929148,-186161.9546701397,302.84921677444265
4060,8.119999999999381,-222724.4819999946,-186145.11949490313,303.2455248448403
4070,8.139999999999388,-222574.98956835398,-186095.39563847135,302.41843623857994
4080,8.159999999999394,-222799.27130663523,-186230.1293995442,303.16079535824946
4090,8.179999999999401,-223030.01154101023,-186283.27098836272,304.63310080031437
4100,8.199999999999408,-222404.44366991648,-186247.18786345085,299.74623019891806
4110,8.219999999999414,-222755.48126757273,-186463.77697341336,300.8608177538435
4120,8.239999999999421,-222829.50519335398,-186615.1809247539,300.219331821442
4130,8.259999999999428,-223015.63556444773,-186704.18597838457,301.0245076324122
4140,8.279999999999434,-223315.88678515085,-186676.9369627767,303.7395079562455
4150,8.299999999999441,-223211.39288866648,-186712.69158366404,302.57683774149865
4160,8.319999999999448,-223244.02667772898,-186796.00793760968,302.1566756627765
4170,8.339999999999455,-223271.72540819773,-186769.0729038556,302.6095934659148
4180,8.359999999999461,-223435.14874804148,-186862.7383532771,303.18789135424504
4190,8.379999999999468,-222989.04132616648,-186737.36314766004,300.52899839950175
4200,8.399999999999475,-222482.38580858835,-186810.69864338642,295.7208315209692
4210,8.419999999999481,-222944.06915819773,-186757.33653841075,299.99059508431327
4220,8.439999999999488,-223087.82745897898,-186696.7770036609,301.6844045174919
4230,8.459999999999495,-222960.00861132273,-186761.7890156624,300.0858229338175
4240,8.479999999999501,-223090.35382616648,-186734.93253095006,301.3890362383618
4250,8.499999999999508,-223198.23126757273,-186711.89524970937,302.4743286289403
4260,8.519999999999515,-222845.81329882273,-186750.82259634463,299.2300480446886
4270,8.539999999999521,-223103.57697069773,-186683.0060333432,301.9291314196508
4280,8.559999999999528,-223253.73581202806,-186736.27331961936,302.73236932357395
4290,8.579999999999535,-223258.62936671556,-186723.97011875163,302.8749316539931
4300,8.599999999999541,-223007.20131179423,-186603.2346468513,301.79148081676163
4310,8.619999999999548,-223236.25648757548,-186462.6890712662,304.8554974139764
4320,8.639999999999555,-222719.49086257548,-186385.80650532414,301.20883547185514
4330,8.659999999999561,-222792.69105788798,-186294.05920781323,302.57626195519293
4340,8.679999999999568,-222822.30678054423,-186306.18379571394,302.72126471018464
4350,8.699999999999575,-222458.30873366923,-186210.10877207905,300.50016373311985
4360,8.719999999999581,-222362.22865554423,-186267.7806926343,299.2255486949479
4370,8.739999999999588,-222724.68959304423,-186376.1690865577,301.3318282074688
4380,8.759999999999595,-222425.35023757548,-186330.18747929682,299.2314743995502
4390,8.779999999999601,-222638.0311457786,-186234.2309408515,301.79010085135485
4400,8.799999999999608,-222740.87806960673,-186190.72788865754,303.003352593609
4410,8.819999999999615,-222315.43666335673,-186197.13417063886,299.42330444890683
4420,8.839999999999621,-222714.63295241923,-186143.68107523734,303.17580013943126
4430,8.859999999999628,-222679.58607741923,-186227.07567382825,302.19391187340494
4440,8.879999999999635,-222769.00404616923,-186371.5352778522,301.7376127901543
4450,8.899999999999642,-222760.47572585673,-186398.0900544949,301.44677141346585
4460,8.919999999999648,-222252.45570632548,-186487.77429601818,296.49176044737135
4470,8.939999999999655,-222398.50990554423,-186580.51688503433,296.93371749935557
4480,8.959999999999662,-222658.65785476298,-186517.80636062415,299.61023727939767
4490,8.979999999999668,-222614.27064773173,-186511.87768826762,299.29141328320105
4500,8.999999999999675,-222915.18715163798,-186436.33766165434,302.4122647787068
4510,9.019999999999682,-222786.72670241923,-186312.61533152242,302.3729854334458
4520,9.039999999999688,-222910.41713210673,-186317.50804045086,303.3578270139118
4530,9.059999999999695,-222560.94545241923,-186239.1547583709,301.1102361553739
4540,9.079999999999702,-222857.41176101298,-186225.83963288576,303.6783463445922
4550,9.099999999999708,-222492.91371413798,-186173.19919878675,301.0930244858543
4560,9.119999999999715,-222686.21156570048,-186133.5968742061,303.0237835618539
4570,9.139999999999722,-222188.35951491923,-186076.8941619901,299.366624072277
4580,9.159999999999728,-222331.85287516983,-185983.79691997124,301.3279770441493
4590,9.179999999999735,-222386.6163029042,-186040.77018882753,301.30965730359213
4600,9.199999999999742,-222372.98275798233,-186096.481809818,300.73478093089386
4610,9.219999999999748,-222767.54281657608,-186134.62932773004,303.68946632064785
4620,9.239999999999755,-222718.22103923233,-186159.04166753683,303.0782052290645
4630,9.259999999999762,-222766.10385173233,-186060.2004018929,304.2945583045984
4640,9.279999999999768,-222904.70883220108,-186059.2808177136,305.4512268996171
4650,9.299999999999775,-222643.45248454483,-186200.6384574559,302.1135282204354
4660,9.319999999999782,-222703.53060954483,-186264.85182753066,302.0792467437454
4670,9.339999999999788,-222651.6202091542,-186357.6471979895,300.8796255796745
4680,9.359999999999795,-222863.5860294667,-186492.16672713007,301.52166085873256
4690,9.379999999999802,-222861.39144938858,-186564.3216791337,300.905297933464
4700,9.399999999999809,-223028.41732829483,-186485.033615518,302.9472580897206
4710,9.419999999999815,-222507.63119548233,-186574.2643647811,297.89017461694345
4720,9.439999999999822,-222665.36166423233,-186453.43678789632,300.1994406883932
4730,9.459999999999829,-222814.76862728468,-186439.38097199384,301.5545587878366
4740,9.479999999999835,-222703.6692620503,-186439.99261658726,300.62846654657733
4750,9.499999999999842,-223219.52546322218,-186251.74726638303,306.4655186401286
4760,9.519999999999849,-222970.39460384718,-186436.21528394113,302.87095301615386
4770,9.539999999999855,-222675.73395931593,-186520.5358365482,299.7291718542613
4780,9.559999999999862,-222720.90290462843,-186464.07795311243,300.5716655149367
4790,9.579999999999869,-222846.21076595655,-186470.68219358881,301.5557270004576
4800,9.599999999999875,-222792.04450619093,-186504.83523838723,300.82355366466686
4810,9.619999999999882,-222801.08601009718,-186298.04575066047,302.6128079833123
4820,9.639999999999889,-222700.40974056593,-186376.28084766236,301.1296199906977
4830,9.659999999999895,-222476.54548275343,-186475.1134931749,298.4544396400017
4840,9.679999999999902,-222814.94782650343,-186528.65007067902,300.81599716532855
4850,9.699999999999909,-222776.11433040968,-186398.34752206283,301.5742821364066
4860,9.719999999999915,-222691.8382073628,-186310.92330087384,301.60038009459925
4870,9.739999999999922,-223183.16657650343,-186482.17131439282,304.253869078162
4880,9.759999999999929,-223062.51862728468,-186594.69178128237,302.3208862737143
4890,9.779999999999935,-222542.02936947218,-186654.00261292246,297.5143021675352
4900,9.799999999999942,-222578.55573665968,-186567.78800318902,298.5318336229064
4910,9.819999999999949,-222422.52741634718,-186645.5356199087,296.5938144266573
4920,9.839999999999955,-222843.22517025343,-186704.74730508006,299.59055972593245
4930,9.859999999999962,-223061.32136165968,-186674.6424955621,301.64816373097244
4940,9.879999999999969,-223163.37507259718,-186638.30371802836,302.7954473337196
4950,9.899999999999975,-223001.7288323628,-186581.3167634603,301.9278143888495
4960,9.919999999999982,-223345.49714290968,-186732.3978538547,303.5252051907776
4970,9.939999999999989,-223120.92878353468,-186612.5789094899,302.6568250672164
4980,9.959999999999996,-222563.76618587843,-186654.37275092897,297.69143345582967
4990,9.980000000000002,-222926.24518978468,-186631.49735835555,300.8860488949445
5000,10.000000000000009,-222246.28571712843,-186520.6318370666,296.16821943729934
5010,10.020000000000016,-222696.68122494093,-186618.06933953357,299.0942664826599
5020,10.040000000000022,-222924.66804134718,-186611.93215275405,301.0351711721542
5030,10.060000000000029,-223068.95319759718,-186686.65111674555,301.61187986903076
5040,10.080000000000036,-223224.82526790968,-186698.8121719816,302.8032544367743
5050,10.100000000000042,-222951.27985775343,-186592.98311579565,301.41287389699033
5060,10.120000000000049,-223042.0764886128,-186803.47339368527,300.42060502381827
5070,10.140000000000056,-223154.34821712843,-186800.7025801005,301.37431590529854
5080,10.160000000000062,-223009.71589290968,-186872.18716686632,299.58269129483034
5090,10.180000000000069,-222990.89313900343,-186790.2895698842,300.10558624387136
5100,10.200000000000076,-222961.79792415968,-186715.84798272926,300.4815109054725
5110,10.220000000000082,-222827.68757259718,-186696.64096381867,299.5289540802517
5120,10.240000000000089,-223049.06550228468,-186780.5235723718,300.6688001017699
5130,10.260000000000096,-223027.33454525343,-186755.53032688948,300.6958447057704
5140,10.280000000000102,-222684.31452572218,-186818.20878804673,297.33257535715853
5150,10.300000000000109,-223030.85456478468,-186787.96988784068,300.4560996441952
5160,10.320000000000116,-223085.81647884718,-186880.53565211582,300.14436104316485
5170,10.340000000000122,-223362.04694759718,-186815.48204749648,302.9736303595907
5180,10.360000000000129,-223636.38986751344,-186709.01429486636,306.1305780031362
5190,10.380000000000136,-223383.62546321657,-186644.59425805818,304.56918975962236
5200,10.400000000000142,-222646.8861439349,-186577.00684040977,299.0218727558487
5210,10.42000000000015,-222937.45401502866,-186524.19865584304,301.8684847547161
5220,10.440000000000156,-222748.9994251849,-186478.2040530264,300.6874812987534
5230,10.460000000000163,-223171.73331190366,-186464.60217476392,304.30473591990466
5240,10.48000000000017,-222812.35049940366,-186558.1916922857,300.54956298766643
5250,10.500000000000176,-222774.0160267474,-186572.63097485877,300.112064791783
5260,10.520000000000183,-222547.7611439349,-186560.53770553926,298.33664973701644
5270,10.54000000000019,-222673.0170033099,-186493.34524601907,299.9320600304778
5280,10.560000000000196,-222569.9945423724,-186622.54712236556,298.00690370683697
5290,10.580000000000203,-222978.89151502866,-186568.79961357894,301.84225946439517
5300,10.60000000000021,-222907.28799940366,-186640.52485029353,300.65405388201185
5310,10.620000000000216,-222848.79288221616,-186663.52684530453,299.9784370076464
5320,10.640000000000223,-222807.3607533099,-186660.9208997432,299.6565651777445
5330,10.66000000000023,-222665.9804170354,-186625.95372314297,298.7743924922219
5340,10.680000000000236,-222777.2470185979,-186675.2689939217,299.2879734442067
5350,10.700000000000243,-223009.5575654729,-186556.7418948058,302.19644255924464
5360,10.72000000000025,-222808.1259248479,-186330.10406172322,302.4054036930008
5370,10.740000000000256,-223135.0761201604,-186405.85536215513,304.4878604528174
5380,10.760000000000263,-223199.35017186287,-186308.0830457476,305.83123640530636
5390,10.78000000000027,-223087.71735936287,-186358.59307724435,304.48706066083327
5400,10.800000000000276,-222852.00520115974,-186491.7775858296,301.42888097500133
5410,10.820000000000283,-223237.56696873787,-186373.2318577906,305.6079680781555
5420,10.84000000000029,-222928.902173816,-186429.06980957626,302.58621430326883
5430,10.860000000000296,-222728.16841946798,-186451.33711474203,300.7375196103584
5440,10.880000000000303,-222883.72213040548,-186509.76337477285,301.5427131077283
5450,10.90000000000031,-222934.9247586456,-186393.36176750402,302.93216417746885
5460,10.920000000000316,-223155.35615512996,-186484.45496192598,304.0043870999281
5470,10.940000000000323,-222599.6220242706,-186396.2456519415,300.1285729803007
5480,10.96000000000033,-223010.0331570831,-186420.68096819017,303.3283400362473
5490,10.980000000000336,-223254.01802036434,-186492.71001156408,304.75386605110515
5500,11.000000000000343,-223115.61825661385,-186481.3672500837,303.7005544376714
5510,11.02000000000035,-222448.9644480201,-186338.76529649505,299.35612717230254
5520,11.040000000000356,-223272.90048317635,-186344.62808636035,306.1380127394785
5530,11.060000000000363,-222570.63461403572,-186340.99040784594,300.3463351970293
5540,11.08000000000037,-222825.0152292701,-186309.55015820148,302.71581055816284
5550,11.100000000000376,-223346.59653315647,-186370.2336068903,306.5366866595379
5560,11.120000000000383,-222613.08481440647,-186514.3683760455,299.26093466096245
